Yr,Mn,Date Excel,Date,CO2 [ppm],seasonally adjusted [ppm],fit [ppm],seasonally adjusted fit [ppm],CO2 filled [ppm],seasonally adjusted filled [ppm]
2005,12,38701,2005.9562,380.21,380.73,380.43,380.93,380.21,380.73
2006,1,38732,2006.0411,381.38,381.22,381.26,381.09,381.38,381.22
2006,2,38763,2006.126,382.66,382.29,381.62,381.25,382.66,382.29
2006,3,38791,2006.2027,382.7,381.71,382.37,381.37,382.7,381.71
2006,4,38822,2006.2877,384.05,382.51,383.04,381.5,384.05,382.51
2006,5,38852,2006.3699,      NaN,      NaN,382.62,381.62,382.62,381.62
2006,6,38883,2006.4548,382.09,381.6,382.23,381.74,382.09,381.6
2006,7,38913,2006.537,381.51,381.28,382.08,381.86,381.51,381.28
2006,8,38944,2006.6219,381.43,381.98,381.42,381.99,381.43,381.98
2006,9,38975,2006.7068,381.58,382.74,380.96,382.12,381.58,382.74
2006,10,39005,2006.789,381.37,382.67,380.95,382.26,381.37,382.67
2006,11,39036,2006.874,380.85,382.07,381.19,382.4,380.85,382.07
2006,12,39066,2006.9562,382.41,382.93,382.05,382.55,382.41,382.93
2007,1,39097,2007.0411,382.63,382.46,382.89,382.72,382.63,382.46
2007,2,39128,2007.126,382.81,382.45,383.27,382.9,382.81,382.45
2007,3,39156,2007.2027,384.18,383.2,384.07,383.07,384.18,383.2
2007,4,39187,2007.2877,385.07,383.53,384.8,383.26,385.07,383.53
2007,5,39217,2007.3699,384.74,383.73,384.45,383.45,384.74,383.73
2007,6,39248,2007.4548,384.08,383.6,384.13,383.64,384.08,383.6
2007,7,39278,2007.537,383.98,383.75,384.05,383.83,383.98,383.75
2007,8,39309,2007.6219,383.78,384.33,383.45,384.01,383.78,384.33
2007,9,39340,2007.7068,382.97,384.13,383.03,384.19,382.97,384.13
2007,10,39370,2007.789,382.99,384.29,383.05,384.35,382.99,384.29
2007,11,39401,2007.874,      NaN,      NaN,383.3,384.52,383.3,384.52
2007,12,39431,2007.9562,384.12,384.64,384.16,384.67,384.12,384.64
2008,1,39462,2008.041,385.57,385.41,384.98,384.81,385.57,385.41
2008,2,39493,2008.1257,385.58,385.21,385.32,384.94,385.58,385.21
2008,3,39522,2008.2049,385.29,384.28,386.09,385.07,385.29,384.28
2008,4,39553,2008.2896,386.91,385.37,386.75,385.21,386.91,385.37
2008,5,39583,2008.3716,386.72,385.73,386.33,385.35,386.72,385.73
2008,6,39614,2008.4563,385.31,384.82,385.99,385.51,385.31,384.82
2008,7,39644,2008.5383,385.6,385.37,385.89,385.68,385.6,385.37
2008,8,39675,2008.623,385.46,386.02,385.29,385.86,385.46,386.02
2008,9,39706,2008.7077,384.61,385.77,384.9,386.06,384.61,385.77
2008,10,39736,2008.7896,384.33,385.76,384.9,386.33,384.33,385.76
2008,11,39767,2008.8743,385.65,386.89,385.29,386.53,385.65,386.89
2008,12,39797,2008.9563,386.03,386.37,386.38,386.73,386.03,386.37
2009,1,39828,2009.0411,387.48,387.02,387.38,386.92,387.48,387.02
2009,2,39859,2009.126,388.56,387.98,387.67,387.09,388.56,387.98
2009,3,39887,2009.2027,      NaN,      NaN,388.17,387.24,388.17,387.24
2009,4,39918,2009.2877,389.35,387.96,388.77,387.37,389.35,387.96
2009,5,39948,2009.3699,387.45,386.54,388.42,387.51,387.45,386.54
2009,6,39979,2009.4548,387.71,387.4,387.95,387.64,387.71,387.4
2009,7,40009,2009.537,      NaN,      NaN,387.88,387.77,387.88,387.77
2009,8,40040,2009.6219,      NaN,      NaN,387.31,387.89,387.31,387.89
2009,9,40071,2009.7068,      NaN,      NaN,386.82,388,386.82,388
2009,10,40101,2009.789,386.55,387.9,386.77,388.12,386.55,387.9
2009,11,40132,2009.874,386.44,387.69,386.99,388.24,386.44,387.69
2009,12,40162,2009.9562,387.31,387.62,388.05,388.35,387.31,387.62
2010,1,40193,2010.0411,388.11,387.53,389.05,388.47,388.11,387.53
2010,2,40224,2010.126,390.14,389.47,389.25,388.58,390.14,389.47
2010,3,40252,2010.2027,      NaN,      NaN,389.66,388.68,389.66,388.68
2010,4,40283,2010.2877,      NaN,      NaN,390.17,388.79,390.17,388.79
2010,5,40313,2010.3699,389.16,388.34,389.72,388.9,389.16,388.34
2010,6,40344,2010.4548,389.62,389.42,389.21,389.02,389.62,389.42
2010,7,40374,2010.537,      NaN,      NaN,389.14,389.13,389.14,389.13
2010,8,40405,2010.6219,388.41,389.01,388.66,389.26,388.41,389.01
2010,9,40436,2010.7068,387.95,389.14,388.21,389.4,387.95,389.14
2010,10,40466,2010.789,388.15,389.48,388.21,389.54,388.15,389.48
2010,11,40497,2010.874,      NaN,      NaN,388.5,389.69,388.5,389.69
2010,12,40527,2010.9562,389.88,390.25,389.48,389.85,389.88,390.25
2011,1,40558,2011.0411,390.28,389.7,390.59,390.02,390.28,389.7
2011,2,40589,2011.126,391.43,390.68,390.95,390.2,391.43,390.68
2011,3,40617,2011.2027,390.79,389.77,391.39,390.37,390.79,389.77
2011,4,40648,2011.2877,391.87,390.51,391.92,390.56,391.87,390.51
2011,5,40678,2011.3699,391.68,390.87,391.56,390.75,391.68,390.87
2011,6,40709,2011.4548,      NaN,      NaN,391.15,390.96,391.15,390.96
2011,7,40739,2011.537,392.1,392.1,391.16,391.15,392.1,392.1
2011,8,40770,2011.6219,391.02,391.62,390.76,391.35,391.02,391.62
2011,9,40801,2011.7068,390.83,392,390.37,391.55,390.83,392
2011,10,40831,2011.789,390.46,391.77,390.43,391.74,390.46,391.77
2011,11,40862,2011.874,390.97,392.15,390.75,391.93,390.97,392.15
2011,12,40892,2011.9562,391.59,391.96,391.76,392.12,391.59,391.96
2012,1,40923,2012.041,      NaN,      NaN,392.89,392.32,392.89,392.32
2012,2,40954,2012.1257,393.53,392.79,393.27,392.53,393.53,392.79
2012,3,40983,2012.2049,394.19,393.17,393.76,392.74,394.19,393.17
2012,4,41014,2012.2896,393.61,392.27,394.31,392.97,393.61,392.27
2012,5,41044,2012.3716,393.2,392.42,394,393.22,393.2,392.42
2012,6,41075,2012.4563,393.73,393.54,393.69,393.5,393.73,393.54
2012,7,41105,2012.5383,      NaN,      NaN,393.79,393.79,393.79,393.79
2012,8,41136,2012.623,392.78,393.37,393.51,394.1,392.78,393.37
2012,9,41167,2012.7077,      NaN,      NaN,393.25,394.41,393.25,394.41
2012,10,41197,2012.7896,394.65,395.95,393.43,394.72,394.65,395.95
2012,11,41228,2012.8743,394.03,395.19,393.87,395.03,394.03,395.19
2012,12,41258,2012.9563,      NaN,      NaN,394.97,395.33,394.97,395.33
2013,1,41289,2013.0411,      NaN,      NaN,396.17,395.62,396.17,395.62
2013,2,41320,2013.126,      NaN,      NaN,396.62,395.89,396.62,395.89
2013,3,41348,2013.2027,      NaN,      NaN,397.12,396.13,397.12,396.13
2013,4,41379,2013.2877,      NaN,      NaN,397.69,396.37,397.69,396.37
2013,5,41409,2013.3699,      NaN,      NaN,397.37,396.58,397.37,396.58
2013,6,41440,2013.4548,397.43,397.24,396.97,396.78,397.43,397.24
2013,7,41470,2013.537,397.32,397.31,396.95,396.95,397.32,397.31
2013,8,41501,2013.6219,396.15,396.73,396.52,397.1,396.15,396.73
2013,9,41532,2013.7068,397.66,398.81,396.08,397.22,397.66,398.81
2013,10,41562,2013.789,      NaN,      NaN,396.05,397.33,396.05,397.33
2013,11,41593,2013.874,396.05,397.19,396.27,397.41,396.05,397.19
2013,12,41623,2013.9562,      NaN,      NaN,397.13,397.49,397.13,397.49
2014,1,41654,2014.0411,397.72,397.17,398.11,397.56,397.72,397.17
2014,2,41685,2014.126,      NaN,      NaN,398.35,397.63,398.35,397.63
2014,3,41713,2014.2027,397.85,396.87,398.66,397.69,397.85,396.87
2014,4,41744,2014.2877,399.73,398.43,399.06,397.76,399.73,398.43
2014,5,41774,2014.3699,398.92,398.14,398.61,397.83,398.92,398.14
2014,6,41805,2014.4548,397.52,397.34,398.1,397.92,397.52,397.34
2014,7,41835,2014.537,397.98,397.97,398.02,398.02,397.98,397.97
2014,8,41866,2014.6219,397.51,398.08,397.56,398.13,397.51,398.08
2014,9,41897,2014.7068,397.29,398.42,397.13,398.26,397.29,398.42
2014,10,41927,2014.789,      NaN,      NaN,397.14,398.39,397.14,398.39
2014,11,41958,2014.874,      NaN,      NaN,397.42,398.55,397.42,398.55
2014,12,41988,2014.9562,      NaN,      NaN,398.36,398.72,398.36,398.72
2015,1,42019,2015.0411,      NaN,      NaN,399.45,398.9,399.45,398.9
2015,2,42050,2015.126,400.01,399.29,399.82,399.11,400.01,399.29
2015,3,42078,2015.2027,400.04,399.08,400.28,399.31,400.04,399.08
2015,4,42109,2015.2877,399.54,398.25,400.84,399.56,399.54,398.25
2015,5,42139,2015.3699,      NaN,      NaN,400.58,399.82,400.58,399.82
2015,6,42170,2015.4548,      NaN,      NaN,400.48,400.21,400.48,400.21
2015,7,42200,2015.537,      NaN,      NaN,400.49,400.52,400.49,400.52
2015,8,42231,2015.6219,      NaN,      NaN,400.05,400.88,400.05,400.88
2015,9,42262,2015.7068,      NaN,      NaN,399.82,401.25,399.82,401.25
2015,10,42292,2015.789,      NaN,      NaN,399.93,401.63,399.93,401.63
2015,11,42323,2015.874,400.27,401.32,400.98,402.02,400.27,401.32
2015,12,42353,2015.9562,403.71,403.39,402.69,402.37,403.71,403.39
2016,1,42384,2016.041,      NaN,      NaN,403.37,402.53,403.37,402.53
2016,2,42415,2016.1257,      NaN,      NaN,403.2,402.78,403.2,402.78
2016,3,42444,2016.2049,      NaN,      NaN,403.92,403.05,403.92,403.05
2016,4,42475,2016.2896,      NaN,      NaN,404.47,403.32,404.47,403.32
2016,5,42505,2016.3716,      NaN,      NaN,403.69,403.56,403.69,403.56
2016,6,42536,2016.4563,      NaN,      NaN,404.02,403.81,404.02,403.81
2016,7,42566,2016.5383,      NaN,      NaN,404.43,404.03,404.43,404.03
2016,8,42597,2016.623,      NaN,      NaN,403.54,404.25,403.54,404.25
2016,9,42628,2016.7077,      NaN,      NaN,403.17,404.45,403.17,404.45
2016,10,42658,2016.7896,      NaN,      NaN,403.08,404.64,403.08,404.64
2016,11,42689,2016.8743,      NaN,      NaN,403.73,404.83,403.73,404.83
2016,12,42719,2016.9563,      NaN,      NaN,405.66,405.01,405.66,405.01
2017,1,42750,2017.0411,      NaN,      NaN,406.3,405.18,406.3,405.18
2017,2,42781,2017.126,      NaN,      NaN,405.82,405.35,405.82,405.35
2017,3,42809,2017.2027,      NaN,      NaN,406.57,405.5,406.57,405.5
2017,4,42840,2017.2877,      NaN,      NaN,406.76,405.66,406.76,405.66
2017,5,42870,2017.3699,      NaN,      NaN,405.73,405.81,405.73,405.81
2017,6,42901,2017.4548,      NaN,      NaN,406.08,405.96,406.08,405.96
2017,7,42931,2017.537,      NaN,      NaN,406.46,406.11,406.46,406.11
2017,8,42962,2017.6219,      NaN,      NaN,405.52,406.27,405.52,406.27
2017,9,42993,2017.7068,      NaN,      NaN,405.06,406.42,405.06,406.42
2017,10,43023,2017.789,      NaN,      NaN,404.91,406.58,404.91,406.58
2017,11,43054,2017.874,      NaN,      NaN,405.56,406.74,405.56,406.74
2017,12,43084,2017.9562,      NaN,      NaN,407.6,406.91,407.6,406.91
2018,1,43115,2018.0411,      NaN,      NaN,408.27,407.08,408.27,407.08
2018,2,43146,2018.126,      NaN,      NaN,407.76,407.26,407.76,407.26
2018,3,43174,2018.2027,      NaN,      NaN,408.58,407.43,408.58,407.43
2018,4,43205,2018.2877,      NaN,      NaN,408.81,407.63,408.81,407.63
2018,5,43235,2018.3699,      NaN,      NaN,407.75,407.83,407.75,407.83
2018,6,43266,2018.4548,      NaN,      NaN,408.18,408.05,408.18,408.05
2018,7,43296,2018.537,408.33,407.96,408.64,408.28,408.33,407.96
2018,8,43327,2018.6219,407.84,408.63,407.73,408.52,407.84,408.63
2018,9,43358,2018.7068,406.94,408.39,407.33,408.78,406.94,408.39
2018,10,43388,2018.789,406.98,408.75,407.28,409.05,406.98,408.75
2018,11,43419,2018.874,408.19,409.44,408.07,409.33,408.19,409.44
2018,12,43449,2018.9562,      NaN,      NaN,410.35,409.61,410.35,409.61
2019,1,43480,2019.0411,      NaN,      NaN,411.17,409.91,411.17,409.91
2019,2,43511,2019.126,      NaN,      NaN,410.73,410.2,410.73,410.2
2019,3,43539,2019.2027,411.4,410.18,411.68,410.46,411.4,410.18
2019,4,43570,2019.2877,412.53,411.29,411.99,410.75,412.53,411.29
2019,5,43600,2019.3699,      NaN,      NaN,410.93,411.01,410.93,411.01
2019,6,43631,2019.4548,410.69,410.55,411.4,411.27,410.69,410.55
2019,7,43661,2019.537,      NaN,      NaN,411.89,411.5,411.89,411.5
2019,8,43692,2019.6219,411.97,412.81,410.87,411.71,411.97,412.81
2019,9,43723,2019.7068,      NaN,      NaN,410.37,411.91,410.37,411.91
2019,10,43753,2019.789,410.41,412.28,410.2,412.07,410.41,412.28
2019,11,43784,2019.874,      NaN,      NaN,410.9,412.23,410.9,412.23
2019,12,43814,2019.9562,      NaN,      NaN,413.14,412.36,413.14,412.36
2020,1,43845,2020.041,413.03,411.69,413.83,412.49,413.03,411.69
2020,2,43876,2020.1257,      NaN,      NaN,413.19,412.62,413.19,412.62
2020,3,43905,2020.2049,      NaN,      NaN,414.06,412.74,414.06,412.74
2020,4,43936,2020.2896,      NaN,      NaN,414.16,412.87,414.16,412.87
2020,5,43966,2020.3716,      NaN,      NaN,412.89,413,412.89,413
2020,6,43997,2020.4563,      NaN,      NaN,413.28,413.13,413.28,413.13
2020,7,44027,2020.5383,      NaN,      NaN,413.65,413.25,413.65,413.25
2020,8,44058,2020.623,      NaN,      NaN,412.48,413.38,412.48,413.38
2020,9,44089,2020.7077,      NaN,      NaN,411.88,413.51,411.88,413.51
2020,10,44119,2020.7896,      NaN,      NaN,411.66,413.63,411.66,413.63
2020,11,44150,2020.8743,      NaN,      NaN,412.37,413.76,412.37,413.76
2020,12,44180,2020.9563,      NaN,      NaN,414.71,413.89,414.71,413.89
