Yr,Mn,Date Excel,Date,CO2 [ppm],seasonally adjusted [ppm],fit [ppm],seasonally adjusted fit [ppm],CO2 filled [ppm],seasonally adjusted filled [ppm]
2011,10,40831,2011.789,387.99,387.9,388.54,388.45,387.99,387.9
2011,11,40862,2011.874,      NaN,      NaN,388.4,388.58,388.4,388.58
2011,12,40892,2011.9562,      NaN,      NaN,388.66,388.71,388.66,388.71
2012,1,40923,2012.041,388.43,388.78,388.53,388.87,388.43,388.78
2012,2,40954,2012.1257,388.1,388.92,388.23,389.05,388.1,388.92
2012,3,40983,2012.2049,388.5,389.05,388.69,389.24,388.5,389.05
2012,4,41014,2012.2896,388.5,388.55,389.41,389.46,388.5,388.55
2012,5,41044,2012.3716,389.3,389.29,389.7,389.69,389.3,389.29
2012,6,41075,2012.4563,390.57,390.41,390.11,389.94,390.57,390.41
2012,7,41105,2012.5383,      NaN,      NaN,390.71,390.2,390.71,390.2
2012,8,41136,2012.623,390.81,390.12,391.16,390.48,390.81,390.12
2012,9,41167,2012.7077,391.55,391,391.31,390.76,391.55,391
2012,10,41197,2012.7896,      NaN,      NaN,391.12,391.03,391.12,391.03
2012,11,41228,2012.8743,      NaN,      NaN,391.12,391.31,391.12,391.31
2012,12,41258,2012.9563,391.57,391.63,391.52,391.58,391.57,391.63
2013,1,41289,2013.0411,391.68,392.04,391.48,391.85,391.68,392.04
2013,2,41320,2013.126,391.04,391.9,391.24,392.1,391.04,391.9
2013,3,41348,2013.2027,391.98,392.57,391.74,392.33,391.98,392.57
2013,4,41379,2013.2877,      NaN,      NaN,392.5,392.56,392.5,392.56
2013,5,41409,2013.3699,392.81,392.8,392.78,392.77,392.81,392.8
2013,6,41440,2013.4548,393.12,392.95,393.14,392.97,393.12,392.95
2013,7,41470,2013.537,      NaN,      NaN,393.68,393.15,393.68,393.15
2013,8,41501,2013.6219,      NaN,      NaN,394.04,393.33,394.04,393.33
2013,9,41532,2013.7068,394.09,393.51,394.07,393.49,394.09,393.51
2013,10,41562,2013.789,      NaN,      NaN,393.74,393.64,393.74,393.64
2013,11,41593,2013.874,      NaN,      NaN,393.59,393.79,393.59,393.79
2013,12,41623,2013.9562,      NaN,      NaN,393.86,393.92,393.86,393.92
2014,1,41654,2014.0411,393.38,393.76,393.68,394.06,393.38,393.76
2014,2,41685,2014.126,393.24,394.14,393.29,394.19,393.24,394.14
2014,3,41713,2014.2027,394.01,394.63,393.68,394.3,394.01,394.63
2014,4,41744,2014.2877,394.66,394.72,394.36,394.42,394.66,394.72
2014,5,41774,2014.3699,      NaN,      NaN,394.55,394.53,394.55,394.53
2014,6,41805,2014.4548,      NaN,      NaN,394.83,394.65,394.83,394.65
2014,7,41835,2014.537,      NaN,      NaN,395.32,394.78,395.32,394.78
2014,8,41866,2014.6219,394.52,393.77,395.66,394.91,394.52,393.77
2014,9,41897,2014.7068,395.85,395.25,395.67,395.06,395.85,395.25
2014,10,41927,2014.789,      NaN,      NaN,395.33,395.22,395.33,395.22
2014,11,41958,2014.874,395.17,395.38,395.2,395.4,395.17,395.38
2014,12,41988,2014.9562,395.86,395.93,395.53,395.59,395.86,395.93
2015,1,42019,2015.0411,      NaN,      NaN,395.4,395.8,395.4,395.8
2015,2,42050,2015.126,395.08,396.01,395.08,396.01,395.08,396.01
2015,3,42078,2015.2027,      NaN,      NaN,395.58,396.22,395.58,396.22
2015,4,42109,2015.2877,      NaN,      NaN,396.41,396.47,396.41,396.47
2015,5,42139,2015.3699,      NaN,      NaN,396.73,396.72,396.73,396.72
2015,6,42170,2015.4548,396.07,395.99,397.01,396.93,396.07,395.99
2015,7,42200,2015.537,398.04,397.61,397.62,397.19,398.04,397.61
2015,8,42231,2015.6219,      NaN,      NaN,398.06,397.48,398.06,397.48
2015,9,42262,2015.7068,      NaN,      NaN,398.52,397.84,398.52,397.84
2015,10,42292,2015.789,397.97,397.78,398.36,398.18,397.97,397.78
2015,11,42323,2015.874,      NaN,      NaN,398.21,398.55,398.21,398.55
2015,12,42353,2015.9562,398.98,399,398.85,398.88,398.98,399
2016,1,42384,2016.041,399.16,399.42,398.8,399.05,399.16,399.42
2016,2,42415,2016.1257,      NaN,      NaN,398.29,399.38,398.29,399.38
2016,3,42444,2016.2049,399.16,399.85,398.97,399.66,399.16,399.85
2016,4,42475,2016.2896,      NaN,      NaN,400.05,399.94,400.05,399.94
2016,5,42505,2016.3716,      NaN,      NaN,400.2,400.19,400.2,400.19
2016,6,42536,2016.4563,400.59,400.44,400.58,400.43,400.59,400.44
2016,7,42566,2016.5383,      NaN,      NaN,401.12,400.65,401.12,400.65
2016,8,42597,2016.623,401.37,400.75,401.47,400.85,401.37,400.75
2016,9,42628,2016.7077,      NaN,      NaN,401.78,401.03,401.78,401.03
2016,10,42658,2016.7896,401.63,401.32,401.51,401.19,401.63,401.32
2016,11,42689,2016.8743,      NaN,      NaN,401.16,401.34,401.16,401.34
2016,12,42719,2016.9563,      NaN,      NaN,401.46,401.48,401.46,401.48
2017,1,42750,2017.0411,      NaN,      NaN,401.34,401.61,401.34,401.61
2017,2,42781,2017.126,400.67,401.77,400.64,401.73,400.67,401.77
2017,3,42809,2017.2027,      NaN,      NaN,401.04,401.85,401.04,401.85
2017,4,42840,2017.2877,      NaN,      NaN,402.02,401.98,402.02,401.98
2017,5,42870,2017.3699,      NaN,      NaN,402.15,402.11,402.15,402.11
2017,6,42901,2017.4548,402.01,401.89,402.38,402.26,402.01,401.89
2017,7,42931,2017.537,403.6,403.09,402.93,402.42,403.6,403.09
2017,8,42962,2017.6219,403.25,402.62,403.23,402.59,403.25,402.62
2017,9,42993,2017.7068,      NaN,      NaN,403.46,402.76,403.46,402.76
2017,10,43023,2017.789,      NaN,      NaN,403.27,402.92,403.27,402.92
2017,11,43054,2017.874,402.76,402.95,402.9,403.1,402.76,402.95
2017,12,43084,2017.9562,      NaN,      NaN,403.25,403.28,403.25,403.28
2018,1,43115,2018.0411,      NaN,      NaN,403.17,403.47,403.17,403.47
2018,2,43146,2018.126,      NaN,      NaN,402.48,403.67,402.48,403.67
2018,3,43174,2018.2027,402.95,403.82,402.99,403.86,402.95,403.82
2018,4,43205,2018.2877,403.86,403.82,404.12,404.08,403.86,403.82
2018,5,43235,2018.3699,404.4,404.35,404.34,404.3,404.4,404.35
2018,6,43266,2018.4548,404.93,404.81,404.65,404.52,404.93,404.81
2018,7,43296,2018.537,      NaN,      NaN,405.28,404.73,405.28,404.73
2018,8,43327,2018.6219,      NaN,      NaN,405.63,404.94,405.63,404.94
2018,9,43358,2018.7068,406.1,405.34,405.91,405.15,406.1,405.34
2018,10,43388,2018.789,      NaN,      NaN,405.73,405.35,405.73,405.35
2018,11,43419,2018.874,      NaN,      NaN,405.35,405.56,405.35,405.56
2018,12,43449,2018.9562,405.54,405.57,405.74,405.77,405.54,405.57
2019,1,43480,2019.0411,405.74,406.06,405.68,405.99,405.74,406.06
2019,2,43511,2019.126,404.9,406.17,404.96,406.24,404.9,406.17
2019,3,43539,2019.2027,405.15,406.09,405.53,406.47,405.15,406.09
2019,4,43570,2019.2877,407.19,407.14,406.78,406.74,407.19,407.14
2019,5,43600,2019.3699,      NaN,      NaN,407.05,407,407.05,407
2019,6,43631,2019.4548,      NaN,      NaN,407.4,407.27,407.4,407.27
2019,7,43661,2019.537,408.64,408.05,408.09,407.51,408.64,408.05
2019,8,43692,2019.6219,408.44,407.71,408.46,407.73,408.44,407.71
2019,9,43723,2019.7068,      NaN,      NaN,408.75,407.94,408.75,407.94
2019,10,43753,2019.789,408.65,408.24,408.53,408.13,408.65,408.24
2019,11,43784,2019.874,407.65,407.87,408.09,408.32,407.65,407.87
2019,12,43814,2019.9562,      NaN,      NaN,408.48,408.51,408.48,408.51
2020,1,43845,2020.041,408.4,408.74,408.36,408.7,408.4,408.74
2020,2,43876,2020.1257,      NaN,      NaN,407.52,408.88,407.52,408.88
2020,3,43905,2020.2049,408.46,409.43,408.08,409.06,408.46,409.43
2020,4,43936,2020.2896,      NaN,      NaN,409.29,409.23,409.29,409.23
2020,5,43966,2020.3716,      NaN,      NaN,409.45,409.41,409.45,409.41
2020,6,43997,2020.4563,409.76,409.61,409.74,409.59,409.76,409.61
2020,7,44027,2020.5383,410.23,409.59,410.41,409.78,410.23,409.59
2020,8,44058,2020.623,      NaN,      NaN,410.78,410,410.78,410
2020,9,44089,2020.7077,411.03,410.16,411.09,410.23,411.03,410.16
2020,10,44119,2020.7896,410.86,410.44,410.88,410.45,410.86,410.44
2020,11,44150,2020.8743,410.88,411.12,410.44,410.69,410.88,411.12
2020,12,44180,2020.9563,      NaN,      NaN,410.87,410.9,410.87,410.9
2021,1,44211,2021.0411,      NaN,      NaN,410.75,411.12,410.75,411.12
2021,2,44242,2021.126,409.93,411.39,409.86,411.32,409.93,411.39
2021,3,44270,2021.2027,      NaN,      NaN,410.43,411.5,410.43,411.5
2021,4,44301,2021.2877,411.6,411.55,411.75,411.7,411.6,411.55
2021,5,44331,2021.3699,      NaN,      NaN,411.94,411.89,411.94,411.89
2021,6,44362,2021.4548,      NaN,      NaN,412.24,412.09,412.24,412.09
2021,7,44392,2021.537,      NaN,      NaN,412.95,412.28,412.95,412.28
2021,8,44423,2021.6219,      NaN,      NaN,413.31,412.48,413.31,412.48
2021,9,44454,2021.7068,      NaN,      NaN,413.6,412.67,413.6,412.67
2021,10,44484,2021.789,      NaN,      NaN,413.32,412.87,413.32,412.87
2021,11,44515,2021.874,      NaN,      NaN,412.81,413.06,412.81,413.06
2021,12,44545,2021.9562,      NaN,      NaN,413.22,413.25,413.22,413.25
