Yr,Mn,Date Excel,Date,CO2 [ppm],seasonally adjusted [ppm],fit [ppm],seasonally adjusted fit [ppm],CO2 filled [ppm],seasonally adjusted filled [ppm]
2018,7,43296,2018.537,408.89,408.58,409.04,408.73,408.89,408.58
2018,8,43327,2018.6219,407.19,409.29,406.92,409.01,407.19,409.29
2018,9,43358,2018.7068,405.55,409.3,405.56,409.31,405.55,409.3
2018,10,43388,2018.789,406.15,409.61,406.14,409.6,406.15,409.61
2018,11,43419,2018.874,407.97,409.95,407.9,409.89,407.97,409.95
2018,12,43449,2018.9562,409.33,410,409.48,410.16,409.33,410
2019,1,43480,2019.0411,410.98,410.69,410.72,410.43,410.98,410.69
2019,2,43511,2019.126,411.96,411.16,411.47,410.67,411.96,411.16
2019,3,43539,2019.2027,412.62,411.11,412.38,410.88,412.62,411.11
2019,4,43570,2019.2877,413.55,410.52,414.11,411.09,413.55,410.52
2019,5,43600,2019.3699,414.83,411.16,414.96,411.28,414.83,411.16
2019,6,43631,2019.4548,414.19,411.76,413.91,411.48,414.19,411.76
2019,7,43661,2019.537,411.88,411.57,411.97,411.66,411.88,411.57
2019,8,43692,2019.6219,409.99,412.08,409.76,411.85,409.99,412.08
2019,9,43723,2019.7068,408.3,412.04,408.3,412.03,408.3,412.04
2019,10,43753,2019.789,408.4,411.85,408.77,412.22,408.4,411.85
2019,11,43784,2019.874,410.39,412.37,410.43,412.41,410.39,412.37
2019,12,43814,2019.9562,411.87,412.54,411.93,412.6,411.87,412.54
2020,1,43845,2020.041,413.47,413.18,413.1,412.81,413.47,413.18
2020,2,43876,2020.1257,413.77,412.97,413.81,413.01,413.77,412.97
2020,3,43905,2020.2049,414.43,412.9,414.74,413.21,414.43,412.9
2020,4,43936,2020.2896,416.07,413.02,416.49,413.44,416.07,413.02
2020,5,43966,2020.3716,417.08,413.42,417.33,413.67,417.08,413.42
2020,6,43997,2020.4563,416.53,414.14,416.3,413.91,416.53,414.14
2020,7,44027,2020.5383,414.7,414.42,414.41,414.14,414.7,414.42
2020,8,44058,2020.623,412.25,414.36,412.25,414.36,412.25,414.36
2020,9,44089,2020.7077,411.34,415.07,410.84,414.57,411.34,415.07
2020,10,44119,2020.7896,411.23,414.66,411.33,414.76,411.23,414.66
2020,11,44150,2020.8743,412.69,414.66,412.98,414.94,412.69,414.66
2020,12,44180,2020.9563,414.07,414.75,414.45,415.12,414.07,414.75
2021,1,44211,2021.0411,415.52,415.23,415.6,415.31,415.52,415.23
2021,2,44242,2021.126,416.67,415.87,416.29,415.49,416.67,415.87
2021,3,44270,2021.2027,417.13,415.63,417.15,415.65,417.13,415.63
2021,4,44301,2021.2877,419.24,416.24,418.82,415.81,419.24,416.24
2021,5,44331,2021.3699,419.47,415.82,419.62,415.96,419.47,415.82
2021,6,44362,2021.4548,418.65,416.23,418.52,416.11,418.65,416.23
2021,7,44392,2021.537,416.63,416.32,416.56,416.25,416.63,416.32
2021,8,44423,2021.6219,413.96,416.03,414.31,416.39,413.96,416.03
2021,9,44454,2021.7068,412.94,416.65,412.82,416.53,412.94,416.65
2021,10,44484,2021.789,      NaN,      NaN,413.24,416.67,413.24,416.67
2021,11,44515,2021.874,      NaN,      NaN,414.85,416.82,414.85,416.82
2021,12,44545,2021.9562,      NaN,      NaN,416.28,416.96,416.28,416.96
