Yr,Mn,Date Excel,Date,CO2 [ppm],seasonally adjusted [ppm],fit [ppm],seasonally adjusted fit [ppm],CO2 filled [ppm],seasonally adjusted filled [ppm]
2015,1,42019,2015.0411,      NaN,      NaN,397.28,396.77,397.28,396.77
2015,2,42050,2015.126,      NaN,      NaN,397.34,397,397.34,397
2015,3,42078,2015.2027,397.29,397.2,397.3,397.22,397.29,397.2
2015,4,42109,2015.2877,      NaN,      NaN,397.33,397.47,397.33,397.47
2015,5,42139,2015.3699,      NaN,      NaN,397.48,397.73,397.48,397.73
2015,6,42170,2015.4548,      NaN,      NaN,397.73,397.95,397.73,397.95
2015,7,42200,2015.537,397.8,398.01,398.01,398.22,397.8,398.01
2015,8,42231,2015.6219,398.33,398.57,398.27,398.51,398.33,398.57
2015,9,42262,2015.7068,      NaN,      NaN,398.62,398.81,398.62,398.81
2015,10,42292,2015.789,      NaN,      NaN,399.1,399.1,399.1,399.1
2015,11,42323,2015.874,399.31,398.99,399.67,399.35,399.31,398.99
2015,12,42353,2015.9562,400.67,400.09,400.23,399.65,400.67,400.09
2016,1,42384,2016.041,400.46,399.83,400.4,399.77,400.46,399.83
2016,2,42415,2016.1257,      NaN,      NaN,400.45,400.07,400.45,400.07
2016,3,42444,2016.2049,      NaN,      NaN,400.36,400.33,400.36,400.33
2016,4,42475,2016.2896,      NaN,      NaN,400.27,400.59,400.27,400.59
2016,5,42505,2016.3716,      NaN,      NaN,400.46,400.89,400.46,400.89
2016,6,42536,2016.4563,400.94,401.44,400.64,401.14,400.94,401.44
2016,7,42566,2016.5383,      NaN,      NaN,400.94,401.37,400.94,401.37
2016,8,42597,2016.623,401.62,401.92,401.3,401.6,401.62,401.92
2016,9,42628,2016.7077,      NaN,      NaN,401.69,401.8,401.69,401.8
2016,10,42658,2016.7896,      NaN,      NaN,402.03,402.01,402.03,402.01
2016,11,42689,2016.8743,402.06,401.81,402.48,402.23,402.06,401.81
2016,12,42719,2016.9563,      NaN,      NaN,402.94,402.43,402.94,402.43
2017,1,42750,2017.0411,      NaN,      NaN,403.27,402.64,403.27,402.64
2017,2,42781,2017.126,      NaN,      NaN,403.33,402.85,403.33,402.85
2017,3,42809,2017.2027,      NaN,      NaN,403.17,403.04,403.17,403.04
2017,4,42840,2017.2877,      NaN,      NaN,402.96,403.24,402.96,403.24
2017,5,42870,2017.3699,      NaN,      NaN,402.92,403.44,402.92,403.44
2017,6,42901,2017.4548,      NaN,      NaN,403.11,403.64,403.11,403.64
2017,7,42931,2017.537,      NaN,      NaN,403.43,403.83,403.43,403.83
2017,8,42962,2017.6219,      NaN,      NaN,403.78,404.03,403.78,404.03
2017,9,42993,2017.7068,      NaN,      NaN,404.09,404.22,404.09,404.22
2017,10,43023,2017.789,      NaN,      NaN,404.43,404.4,404.43,404.4
2017,11,43054,2017.874,      NaN,      NaN,404.88,404.59,404.88,404.59
2017,12,43084,2017.9562,      NaN,      NaN,405.34,404.77,405.34,404.77
2018,1,43115,2018.0411,      NaN,      NaN,405.66,404.95,405.66,404.95
2018,2,43146,2018.126,      NaN,      NaN,405.66,405.13,405.66,405.13
2018,3,43174,2018.2027,406.15,406,405.44,405.29,406.15,406
2018,4,43205,2018.2877,405.32,405.64,405.15,405.47,405.32,405.64
2018,5,43235,2018.3699,404.48,405.07,405.05,405.64,404.48,405.07
2018,6,43266,2018.4548,404.96,405.55,405.23,405.82,404.96,405.55
2018,7,43296,2018.537,      NaN,      NaN,405.57,406.01,405.57,406.01
2018,8,43327,2018.6219,405.61,405.89,405.93,406.21,405.61,405.89
2018,9,43358,2018.7068,      NaN,      NaN,406.27,406.42,406.27,406.42
2018,10,43388,2018.789,      NaN,      NaN,406.65,406.63,406.65,406.63
2018,11,43419,2018.874,      NaN,      NaN,407.17,406.85,407.17,406.85
2018,12,43449,2018.9562,408.04,407.41,407.71,407.07,408.04,407.41
2019,1,43480,2019.0411,      NaN,      NaN,408.09,407.3,408.09,407.3
2019,2,43511,2019.126,407.36,406.77,408.12,407.53,407.36,406.77
2019,3,43539,2019.2027,      NaN,      NaN,407.91,407.74,407.91,407.74
2019,4,43570,2019.2877,408.02,408.37,407.62,407.98,408.02,408.37
2019,5,43600,2019.3699,407.45,408.1,407.55,408.2,407.45,408.1
2019,6,43631,2019.4548,407.81,408.47,407.77,408.43,407.81,408.47
2019,7,43661,2019.537,408.65,409.14,408.16,408.65,408.65,409.14
2019,8,43692,2019.6219,      NaN,      NaN,408.55,408.86,408.55,408.86
2019,9,43723,2019.7068,      NaN,      NaN,408.9,409.06,408.9,409.06
2019,10,43753,2019.789,409.85,409.82,409.28,409.25,409.85,409.82
2019,11,43784,2019.874,      NaN,      NaN,409.79,409.44,409.79,409.44
2019,12,43814,2019.9562,409.78,409.08,410.31,409.61,409.78,409.08
2020,1,43845,2020.041,      NaN,      NaN,410.65,409.78,410.65,409.78
2020,2,43876,2020.1257,411.86,411.2,410.61,409.96,411.86,411.2
2020,3,43905,2020.2049,409,408.84,410.28,410.12,409,408.84
2020,4,43936,2020.2896,      NaN,      NaN,409.88,410.29,409.88,410.29
2020,5,43966,2020.3716,      NaN,      NaN,409.73,410.45,409.73,410.45
2020,6,43997,2020.4563,      NaN,      NaN,409.9,410.62,409.9,410.62
2020,7,44027,2020.5383,      NaN,      NaN,410.25,410.78,410.25,410.78
2020,8,44058,2020.623,      NaN,      NaN,410.62,410.95,410.62,410.95
2020,9,44089,2020.7077,      NaN,      NaN,410.94,411.12,410.94,411.12
2020,10,44119,2020.7896,      NaN,      NaN,411.32,411.29,411.32,411.29
2020,11,44150,2020.8743,      NaN,      NaN,411.84,411.45,411.84,411.45
2020,12,44180,2020.9563,      NaN,      NaN,412.39,411.62,412.39,411.62
