Yr,Mn,Date Excel,Date,CO2 [ppm],seasonally adjusted [ppm],fit [ppm],seasonally adjusted fit [ppm],CO2 filled [ppm],seasonally adjusted filled [ppm]
2016,4,42475,2016.2896,407.98,404.58,407.45,404.04,407.98,404.58
2016,5,42505,2016.3716,408.44,404.5,408.21,404.27,408.44,404.5
2016,6,42536,2016.4563,406.42,404.19,406.73,404.5,406.42,404.19
2016,7,42566,2016.5383,402.99,404.09,403.62,404.71,402.99,404.09
2016,8,42597,2016.623,401.21,405.24,400.9,404.93,401.21,405.24
2016,9,42628,2016.7077,399.72,404.59,400.28,405.15,399.72,404.59
2016,10,42658,2016.7896,401.7,405.23,401.85,405.38,401.7,405.23
2016,11,42689,2016.8743,404.24,405.55,404.3,405.61,404.24,405.55
2016,12,42719,2016.9563,406.06,405.99,405.9,405.84,406.06,405.99
2017,1,42750,2017.0411,408.01,407.15,406.92,406.06,408.01,407.15
2017,2,42781,2017.126,407.93,406.13,408.06,406.26,407.93,406.13
2017,3,42809,2017.2027,409.12,406.55,408.99,406.43,409.12,406.55
2017,4,42840,2017.2877,409.27,405.86,410.01,406.6,409.27,405.86
2017,5,42870,2017.3699,410.64,406.75,410.66,406.77,410.64,406.75
2017,6,42901,2017.4548,409.55,407.19,409.29,406.93,409.55,407.19
2017,7,42931,2017.537,406.76,407.77,406.07,407.08,406.76,407.77
2017,8,42962,2017.6219,402.27,406.29,403.22,407.24,402.27,406.29
2017,9,42993,2017.7068,402.6,407.46,402.54,407.4,402.6,407.46
2017,10,43023,2017.789,404.5,408.05,404.01,407.57,404.5,408.05
2017,11,43054,2017.874,406.34,407.66,406.41,407.74,406.34,407.66
2017,12,43084,2017.9562,408.71,408.65,407.97,407.91,408.71,408.65
2018,1,43115,2018.0411,409.19,408.33,408.94,408.08,409.19,408.33
2018,2,43146,2018.126,409.56,407.75,410.06,408.26,409.56,407.75
2018,3,43174,2018.2027,411.1,408.52,411,408.43,411.1,408.52
2018,4,43205,2018.2877,411.96,408.54,412.04,408.62,411.96,408.54
2018,5,43235,2018.3699,412.87,408.96,412.72,408.82,412.87,408.96
2018,6,43266,2018.4548,411.27,408.9,411.39,409.02,411.27,408.9
2018,7,43296,2018.537,407.64,408.65,408.2,409.21,407.64,408.65
2018,8,43327,2018.6219,406.2,410.23,405.38,409.42,406.2,410.23
2018,9,43358,2018.7068,404.78,409.65,404.74,409.61,404.78,409.65
2018,10,43388,2018.789,406.13,409.69,406.24,409.81,406.13,409.69
2018,11,43419,2018.874,408.46,409.79,408.68,410.01,408.46,409.79
2018,12,43449,2018.9562,410.11,410.04,410.28,410.21,410.11,410.04
2019,1,43480,2019.0411,411.52,410.66,411.3,410.43,411.52,410.66
2019,2,43511,2019.126,412.24,410.43,412.47,410.66,412.24,410.43
2019,3,43539,2019.2027,      NaN,      NaN,413.46,410.87,413.46,410.87
2019,4,43570,2019.2877,414.12,410.69,414.54,411.11,414.12,410.69
2019,5,43600,2019.3699,415.02,411.1,415.26,411.34,415.02,411.1
2019,6,43631,2019.4548,415.09,412.71,413.96,411.58,415.09,412.71
2019,7,43661,2019.537,410.79,411.8,410.79,411.8,410.79,411.8
2019,8,43692,2019.6219,408.7,412.75,407.97,412.02,408.7,412.75
2019,9,43723,2019.7068,406.74,411.63,407.33,412.22,406.74,411.63
2019,10,43753,2019.789,408.91,412.49,408.84,412.41,408.91,412.49
2019,11,43784,2019.874,410.58,411.92,411.28,412.61,410.58,411.92
2019,12,43814,2019.9562,413.02,412.95,412.87,412.81,413.02,412.95
2020,1,43845,2020.041,414.11,413.24,413.88,413.01,414.11,413.24
2020,2,43876,2020.1257,414.84,413.03,415.03,413.21,414.84,413.03
2020,3,43905,2020.2049,416.14,413.53,416.03,413.41,416.14,413.53
2020,4,43936,2020.2896,416.91,413.45,417.1,413.64,416.91,413.45
2020,5,43966,2020.3716,417.59,413.66,417.79,413.87,417.59,413.66
2020,6,43997,2020.4563,416.3,413.96,416.46,414.12,416.3,413.96
2020,7,44027,2020.5383,412.24,413.32,413.31,414.39,412.24,413.32
2020,8,44058,2020.623,410.87,414.95,410.59,414.67,410.87,414.95
2020,9,44089,2020.7077,410.47,415.38,410.05,414.95,410.47,415.38
2020,10,44119,2020.7896,411.36,414.93,411.64,415.21,411.36,414.93
2020,11,44150,2020.8743,414.4,415.73,414.13,415.46,414.4,415.73
2020,12,44180,2020.9563,415.91,415.84,415.74,415.68,415.91,415.84
2021,1,44211,2021.0411,      NaN,      NaN,416.75,415.88,416.75,415.88
2021,2,44242,2021.126,418.22,416.4,417.87,416.05,418.22,416.4
2021,3,44270,2021.2027,418.38,415.78,418.78,416.18,418.38,415.78
2021,4,44301,2021.2877,419.95,416.49,419.77,416.31,419.95,416.49
2021,5,44331,2021.3699,419.83,415.89,420.37,416.43,419.83,415.89
2021,6,44362,2021.4548,419.4,417,418.94,416.54,419.4,417
2021,7,44392,2021.537,416.11,417.14,415.63,416.65,416.11,417.14
2021,8,44423,2021.6219,411.89,415.96,412.68,416.75,411.89,415.96
2021,9,44454,2021.7068,412.24,417.17,411.93,416.86,412.24,417.17
2021,10,44484,2021.789,      NaN,      NaN,413.36,416.96,413.36,416.96
2021,11,44515,2021.874,      NaN,      NaN,415.72,417.07,415.72,417.07
2021,12,44545,2021.9562,      NaN,      NaN,417.23,417.17,417.23,417.17
