Yr,Mn,Date Excel,Date,CO2 [ppm],seasonally adjusted [ppm],fit [ppm],seasonally adjusted fit [ppm],CO2 filled [ppm],seasonally adjusted filled [ppm]
2016,5,42505,2016.3716,399.8,400.1,401.31,401.61,399.8,400.1
2016,6,42536,2016.4563,401.83,402.31,401.43,401.91,401.83,402.31
2016,7,42566,2016.5383,401.93,402.25,401.89,402.21,401.93,402.25
2016,8,42597,2016.623,402.87,403.3,402.05,402.48,402.87,403.3
2016,9,42628,2016.7077,402.27,402.96,402.04,402.73,402.27,402.96
2016,10,42658,2016.7896,402.54,403.14,402.27,402.88,402.54,403.14
2016,11,42689,2016.8743,402.73,402.98,402.8,403.05,402.73,402.98
2016,12,42719,2016.9563,402.81,402.52,403.51,403.21,402.81,402.52
2017,1,42750,2017.0411,404.9,404.03,404.24,403.36,404.9,404.03
2017,2,42781,2017.126,403.7,402.77,404.45,403.51,403.7,402.77
2017,3,42809,2017.2027,403.9,403.23,404.33,403.65,403.9,403.23
2017,4,42840,2017.2877,402.78,402.5,404.09,403.82,402.78,402.5
2017,5,42870,2017.3699,404.92,405.15,403.76,403.99,404.92,405.15
2017,6,42901,2017.4548,      NaN,      NaN,403.72,404.19,403.72,404.19
2017,7,42931,2017.537,404.46,404.79,404.06,404.39,404.46,404.79
2017,8,42962,2017.6219,403.3,403.74,404.17,404.61,403.3,403.74
2017,9,42993,2017.7068,404.07,404.76,404.14,404.84,404.07,404.76
2017,10,43023,2017.789,404.52,405.14,404.45,405.07,404.52,405.14
2017,11,43054,2017.874,404.99,405.25,405.05,405.32,404.99,405.25
2017,12,43084,2017.9562,405.71,405.41,405.86,405.56,405.71,405.41
2018,1,43115,2018.0411,406.55,405.66,406.69,405.8,406.55,405.66
2018,2,43146,2018.126,407.37,406.42,406.99,406.04,407.37,406.42
2018,3,43174,2018.2027,407.7,407.01,406.92,406.24,407.7,407.01
2018,4,43205,2018.2877,407.22,406.93,406.72,406.43,407.22,406.93
2018,5,43235,2018.3699,406.01,406.25,406.37,406.61,406.01,406.25
2018,6,43266,2018.4548,406.5,406.98,406.29,406.77,406.5,406.98
2018,7,43296,2018.537,406.37,406.7,406.59,406.92,406.37,406.7
2018,8,43327,2018.6219,406.76,407.21,406.63,407.08,406.76,407.21
2018,9,43358,2018.7068,406.57,407.28,406.52,407.23,406.57,407.28
2018,10,43388,2018.789,406.48,407.11,406.75,407.38,406.48,407.11
2018,11,43419,2018.874,407,407.27,407.28,407.55,407,407.27
2018,12,43449,2018.9562,407.7,407.39,408.04,407.73,407.7,407.39
2019,1,43480,2019.0411,409.23,408.32,408.83,407.92,409.23,408.32
2019,2,43511,2019.126,409.12,408.15,409.11,408.14,409.12,408.15
2019,3,43539,2019.2027,408.43,407.73,409.04,408.34,408.43,407.73
2019,4,43570,2019.2877,408.78,408.49,408.87,408.58,408.78,408.49
2019,5,43600,2019.3699,      NaN,      NaN,408.57,408.81,408.57,408.81
2019,6,43631,2019.4548,409.6,410.09,408.57,409.06,409.6,410.09
2019,7,43661,2019.537,408.64,408.99,408.96,409.31,408.64,408.99
2019,8,43692,2019.6219,409.42,409.88,409.11,409.56,409.42,409.88
2019,9,43723,2019.7068,408.38,409.11,409.09,409.81,408.38,409.11
2019,10,43753,2019.789,409.5,410.14,409.41,410.05,409.5,410.14
2019,11,43784,2019.874,      NaN,      NaN,410.02,410.3,410.02,410.3
2019,12,43814,2019.9562,411.12,410.81,410.84,410.52,411.12,410.81
2020,1,43845,2020.041,411.86,410.94,411.68,410.75,411.86,410.94
2020,2,43876,2020.1257,412.04,411.04,411.96,410.96,412.04,411.04
2020,3,43905,2020.2049,411.72,411.02,411.86,411.15,411.72,411.02
2020,4,43936,2020.2896,412.24,411.95,411.63,411.35,412.24,411.95
2020,5,43966,2020.3716,411.39,411.65,411.27,411.53,411.39,411.65
2020,6,43997,2020.4563,410.92,411.42,411.21,411.71,410.92,411.42
2020,7,44027,2020.5383,410.29,410.64,411.53,411.88,410.29,410.64
2020,8,44058,2020.623,411.4,411.87,411.6,412.06,411.4,411.87
2020,9,44089,2020.7077,411.85,412.59,411.5,412.24,411.85,412.59
2020,10,44119,2020.7896,412.09,412.74,411.76,412.42,412.09,412.74
2020,11,44150,2020.8743,412.46,412.74,412.32,412.6,412.46,412.74
2020,12,44180,2020.9563,414.15,413.83,413.09,412.76,414.15,413.83
2021,1,44211,2021.0411,413.66,412.72,413.88,412.93,413.66,412.72
2021,2,44242,2021.126,413.19,412.17,414.12,413.1,413.19,412.17
2021,3,44270,2021.2027,413.58,412.85,413.98,413.25,413.58,412.85
2021,4,44301,2021.2877,413.8,413.49,413.73,413.42,413.8,413.49
2021,5,44331,2021.3699,414.1,414.36,413.33,413.59,414.1,414.36
2021,6,44362,2021.4548,412.36,412.88,413.24,413.75,412.36,412.88
2021,7,44392,2021.537,413.31,413.67,413.55,413.91,413.31,413.67
2021,8,44423,2021.6219,      NaN,      NaN,413.6,414.07,413.6,414.07
2021,9,44454,2021.7068,413.37,414.13,413.48,414.23,413.37,414.13
2021,10,44484,2021.789,      NaN,      NaN,413.72,414.39,413.72,414.39
2021,11,44515,2021.874,      NaN,      NaN,414.26,414.55,414.26,414.55
2021,12,44545,2021.9562,      NaN,      NaN,415.03,414.71,415.03,414.71
